679,us-gaap:FairValueOptionChangesInFairValueGainLoss1,42
680,us-gaap:EmployeeBenefitsAndShareBasedCompensation,23
681,us-gaap:OtherComprehensiveIncomeLossTax,52
682,us-gaap:LifeInsuranceCorporateOrBankOwnedAmount,22
683,us-gaap:BusinessCombinationStepAcquisitionEquityInterestInAcquireeIncludingSubsequentAcquisitionPercentage,19
684,us-gaap:RestructuringAndRelatedCostExpectedNumberOfPositionsEliminated,24
685,us-gaap:PaymentsForLossesAndLossAdjustmentExpense,5
686,us-gaap:LesseeOperatingLeaseLiabilityPaymentsDue,30
687,us-gaap:DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,24
688,us-gaap:ImpairmentOfLongLivedAssetsToBeDisposedOf,137
689,us-gaap:VariableInterestEntityConsolidatedAssetsNotPledged,2
690,us-gaap:MortgageLoansOnRealEstate,38
691,us-gaap:DeferredTaxAssetsOperatingLossCarryforwardsDomestic,69
692,us-gaap:BusinessAcquisitionsProFormaRevenue,35
693,us-gaap:OtherComprehensiveIncomeLossBeforeReclassificationsTax,148
694,us-gaap:DerivativeAssetsCurrent,14
695,us-gaap:AlternativeInvestment,56
696,us-gaap:CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,2
697,us-gaap:LongTermLineOfCredit,9
698,us-gaap:TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,16
699,us-gaap:LossContingencyClaimsDismissedNumber,8
700,us-gaap:LongTermPurchaseCommitmentAmount,169
701,us-gaap:EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,25
702,us-gaap:FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,9
703,us-gaap:ReinsuranceRetentionPolicyAmountRetained,34
704,us-gaap:RoyaltyExpense,84
705,us-gaap:AccruedLiabilitiesCurrent,29
706,us-gaap:ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,8
707,us-gaap:OperatingLeasesIncomeStatementLeaseRevenue,18
708,us-gaap:AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,3
709,us-gaap:BusinessCombinationContingentConsiderationAsset,25
710,us-gaap:CapitalizedExploratoryWellCostChargedToExpense1,3
711,us-gaap:LineOfCreditFacilityIncreaseDecreaseForPeriodNet,39
712,us-gaap:PremiumsWrittenNet,3
713,us-gaap:CustomerSecuritiesForWhichEntityHasRightToSellOrRepledgeFairValue,13
714,us-gaap:MinorityInterestAmountRepresentedByPreferredStock,7
715,us-gaap:AvailableForSaleSecuritiesAmortizedCost,8
716,us-gaap:TaxCutsAndJobsActOf2017IncompleteAccountingProvisionalIncomeTaxExpenseBenefit,72
717,us-gaap:IncentiveToLessee,7
718,us-gaap:InvestmentIncomeInterest,70
719,us-gaap:DerivativeForwardInterestRate,13
720,us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,21
721,us-gaap:ProceedsFromSaleOfOtherAssets1,4
722,us-gaap:FormerGainContingencyRecognizedInCurrentPeriod,3
723,us-gaap:DerivativeNonmonetaryNotionalAmountVolume,32
724,us-gaap:StateInsuranceDepartmentStatutoryToNAICAmountOfReconcilingItem,6
725,us-gaap:IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,38
726,us-gaap:EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,12
727,us-gaap:LoansPledgedAsCollateral,50
728,us-gaap:LoansAndLeasesReceivableImpairedCommitmentToLend,42
729,us-gaap:EmployeeStockOwnershipPlanESOPDebtStructureDirectLoanAmount,12
730,us-gaap:DisposalGroupIncludingDiscontinuedOperationInventory1,6
731,us-gaap:OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,12
732,us-gaap:DeferredCostsCurrentAndNoncurrent,7
733,us-gaap:MineralPropertiesNet,6
734,us-gaap:StatutoryAccountingPracticesStatutoryAmountAvailableForDividendPaymentsWithRegulatoryApproval,14
735,us-gaap:DividendsShareBasedCompensation,31
736,us-gaap:FinancingReceivableModificationsPostModificationRecordedInvestment2,24
737,us-gaap:DebtInstrumentPeriodicPayment,41
738,us-gaap:HeldToMaturitySecuritiesCurrent,6
739,us-gaap:AllowanceForNotesAndLoansReceivableCurrent,20
740,us-gaap:DueToRelatedPartiesNoncurrent,8
741,us-gaap:TaxCutsAndJobsActOf2017ReclassificationFromAociToRetainedEarningsTaxEffect,62
742,us-gaap:DerivativeInstrumentsGainReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,5
743,us-gaap:DividendsPreferredStock,51
744,us-gaap:FinanceLeaseInterestExpense,29
745,us-gaap:FinanceLeaseRightOfUseAsset,136
746,us-gaap:LossContingencyAccrualCarryingValueNoncurrent,25
747,us-gaap:LoansAndLeasesReceivableNetOfDeferredIncome,105
748,us-gaap:AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,7
749,us-gaap:DefinedBenefitPlanPlanAssetsContributionsByPlanParticipant,6
750,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,9
751,us-gaap:RestrictedCashAndCashEquivalentsAtCarryingValue,61
752,us-gaap:CreditDerivativeMaximumExposureUndiscounted,36
753,us-gaap:ShortdurationInsuranceContractsIncurredClaimsAndAllocatedClaimAdjustmentExpenseNet,4
754,us-gaap:RedeemableNoncontrollingInterestEquityCommonCarryingAmount,6
755,us-gaap:ShortDurationContractsDiscountedLiabilitiesDiscountRate,13
756,us-gaap:AociTaxAttributableToParent,43
757,us-gaap:CurrentIncomeTaxExpenseBenefit,30
758,us-gaap:TemporaryEquityAccretionToRedemptionValue,6
759,us-gaap:DueFromRelatedPartiesCurrent,25
760,us-gaap:AssetsHeldForSaleLongLivedFairValueDisclosure,29
761,us-gaap:LitigationReserveNoncurrent,4
762,us-gaap:GoodwillSubsequentRecognitionOfDeferredTaxAsset,6
763,us-gaap:CapitalizedComputerSoftwareAccumulatedAmortization,68
764,us-gaap:DebtInstrumentConvertibleThresholdConsecutiveTradingDays1,38
765,us-gaap:OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationAndTax,44
766,us-gaap:DeferredTaxAssetsTaxCreditCarryforwardsResearch,93
767,us-gaap:RestructuringReserveAcceleratedDepreciation,33
768,us-gaap:GuaranteesFairValueDisclosure,32
769,us-gaap:SellingAndMarketingExpense,7
770,us-gaap:FinancialInstrumentsOwnedAndPledgedAsCollateralAmountEligibleToBeRepledgedByCounterparty,27
771,us-gaap:RealEstateInvestmentPropertyAccumulatedDepreciation,16
772,us-gaap:WeightedAverageRateDomesticDepositBrokered,4
773,us-gaap:BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed,20
774,us-gaap:NetIncomeLossAttributableToNoncontrollingInterest,32
775,us-gaap:NoncontrollingInterestInVariableInterestEntity,38
776,us-gaap:DepositLiabilityCurrent,7
777,us-gaap:OtherInventoryInTransit,12
778,us-gaap:SecurityOwnedAndPledgedAsCollateralAssociatedLiabilitiesFairValue,3
779,us-gaap:DebtInstrumentConvertibleConversionRatio1,8
780,us-gaap:RepaymentsOfNotesPayable,14
781,us-gaap:EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,29
782,us-gaap:LossContingencyAccrualCarryingValueCurrent,25
783,us-gaap:InterestExpense,154
784,us-gaap:MultiemployerPlanPensionSignificantEmployeesCoveredByCollectiveBargainingArrangementToAllParticipantsPercentage,2
785,us-gaap:LeveragedLeasesNetInvestmentInLeveragedLeasesDisclosureInvestmentInLeveragedLeasesNet,5
786,us-gaap:AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,16
787,us-gaap:AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,69
788,us-gaap:RepaymentsOfAdvancesForConstruction,2
789,us-gaap:DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostWeightedAverageInterestCreditingRate,8
790,us-gaap:LiabilitiesFairValueDisclosure,10
791,us-gaap:PercentageOfFIFOInventory,18
792,us-gaap:RepaymentsOfShortTermDebt,29
793,us-gaap:DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,34
794,us-gaap:CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodGreaterThanOneYear,22
795,us-gaap:ResearchAndDevelopmentArrangementContractToPerformForOthersCompensationEarned,27
796,us-gaap:InventoryLIFOReserve,59
797,us-gaap:ShortTermDebtWeightedAverageInterestRateOverTime,13
798,us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,51
799,us-gaap:RealEstateInsurance,4
800,us-gaap:AdjustmentsToAdditionalPaidInCapitalOther,14
801,us-gaap:DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,27
802,us-gaap:DeferredForeignIncomeTaxExpenseBenefit,5
803,us-gaap:OtherComprehensiveIncomeLossAvailableForSaleSecuritiesBeforeReclassificationAdjustmentsTax,6
804,us-gaap:AccruedSalariesCurrentAndNoncurrent,5
805,us-gaap:StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,65
806,us-gaap:FederalHomeLoanBankAdvancesBranchOfFHLBBankInterestRate,8
807,us-gaap:DerivativeCapInterestRate,19
808,us-gaap:GainLossOnSaleOfPropertyPlantEquipment,73
809,us-gaap:MortgagesHeldForSaleFairValueDisclosure,4
810,us-gaap:IncomeTaxHolidayIncomeTaxBenefitsPerShare,235
811,us-gaap:TreasuryStockCommonValue,12
812,us-gaap:ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,61
813,us-gaap:CashUninsuredAmount,35
814,us-gaap:EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,8
815,us-gaap:ReceivableWithImputedInterestEffectiveYieldInterestRate,11
816,us-gaap:StatutoryAccountingPracticesPermittedPracticeAmount,20
817,us-gaap:FederalHomeLoanBankStock,31
818,us-gaap:OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,42
819,us-gaap:PaymentsForRent,37
820,us-gaap:PurchaseOptionsLand,3
821,us-gaap:LineOfCreditFacilityInterestRateAtPeriodEnd,155
822,us-gaap:DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,60
823,us-gaap:DebtSecuritiesAvailableForSaleUnrealizedLossPosition,14
824,us-gaap:DebtAndEquitySecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairment,8
825,us-gaap:DebtIssuanceCostsLineOfCreditArrangementsNet,36
826,us-gaap:AssetsHeldInTrustCurrent,7
827,us-gaap:LossContingencyNewClaimsFiledNumber,27
828,us-gaap:NotesReceivableNet,97
829,us-gaap:RepaymentsOfLongTermLinesOfCredit,38
830,us-gaap:TransferOfFinancialAssetsAccountedForAsSalesCashProceedsReceivedForAssetsDerecognizedAmount,16
831,us-gaap:ProceedsFromIssuanceOfLongTermDebt,81
832,us-gaap:InterestRateCashFlowHedgeGainLossReclassifiedToEarningsNet,42
833,us-gaap:DeferredTaxLiabilitiesNoncurrent,18
834,us-gaap:InterestIncomeExpenseNet,43
835,us-gaap:TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxLiabilityProvisionalIncomeTaxBenefit,19
836,us-gaap:DefinedBenefitPlanBenefitObligationPaymentForSettlement,52
837,us-gaap:DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,132
838,us-gaap:TemporaryEquitySharesIssued,32
839,us-gaap:InventoryForLongTermContractsOrProgramsGeneralAndAdministrativeCostsIncludedInInventory,4
840,us-gaap:SecurityOwnedAndPledgedAsCollateralFairValue,36
841,us-gaap:ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndAllocatedClaimAdjustmentExpenseNet,23
842,us-gaap:DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,37
843,us-gaap:DividendsPayableAmountPerShare,124
844,us-gaap:AssetsCurrent,8
845,us-gaap:MultiemployerPlanEmployerContributionCost,87
846,us-gaap:AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,36
847,us-gaap:CostOfGoodsAndServicesSoldAmortization,9
848,us-gaap:FederalFundsPurchasedAndSecuritiesLoanedOrSoldUnderAgreementsToRepurchaseFairValueDisclosure,4
849,us-gaap:PrescriptionDrugBenefitEffectOfSubsidyOnNetPeriodicPostretirementBenefitCost1,4
850,us-gaap:PublicUtilitiesAllowanceForFundsUsedDuringConstructionRate,21
851,us-gaap:UnbilledContractsReceivable,61
852,us-gaap:DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityBadDebtReserveForTaxPurposesOfQualifiedLender,8
853,us-gaap:DisposalGroupIncludingDiscontinuedOperationRevenue,77
854,us-gaap:RepaymentsOfRelatedPartyDebt,24
855,us-gaap:InvestmentsAndCash,7
856,us-gaap:PledgedAssetsSeparatelyReportedSecuritiesPledgedForFederalHomeLoanBankAtFairValue,8
857,us-gaap:GainLossOnContractTermination,21
858,us-gaap:OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTax,117
859,us-gaap:PensionAndOtherPostretirementBenefitExpense,118
860,us-gaap:CashFDICInsuredAmount,8
861,us-gaap:SelfInsuranceReserveNoncurrent,8
862,us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,122
863,us-gaap:EquityMethodInvestmentAggregateCost,42
864,us-gaap:HedgedAssetFairValueHedgeLastOfLayerAmount,16
865,us-gaap:ProceedsFromConvertibleDebt,14
866,us-gaap:SecuritiesSoldUnderAgreementsToRepurchase,24
867,us-gaap:OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseBeforeAdjustmentsAndTax,10
868,us-gaap:DeferredFinanceCostsNoncurrentNet,19
869,us-gaap:IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,8
870,us-gaap:PropertyManagementFeePercentFee,19
871,us-gaap:DebtInstrumentIncreaseDecreaseForPeriodNet,12
872,us-gaap:AociLossCashFlowHedgeCumulativeGainLossAfterTax,26
873,us-gaap:IncomeTaxReceivable,30
874,us-gaap:OtherNonoperatingIncomeExpense,40
875,us-gaap:RemainingAmountsOfRegulatoryAssetsForWhichNoReturnOnInvestmentDuringRecoveryPeriodIsProvided,18
876,us-gaap:GainLossOnFairValueHedgeIneffectivenessNet,5
877,us-gaap:RepaymentsOfLinesOfCredit,81
878,us-gaap:FairValueDisclosureOffbalanceSheetRisksFaceAmountLiability,12
879,us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,9
880,us-gaap:OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBenefitPlanImprovementTaxEffect,26
881,us-gaap:StockIssuedDuringPeriodSharesShareBasedCompensation,61
882,us-gaap:TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxAssetProvisionalIncomeTaxExpense,24
883,us-gaap:ProceedsFromLongTermLinesOfCredit,41
884,us-gaap:SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,2
885,us-gaap:CededPremiumsWritten,27
886,us-gaap:TimeDeposits100000OrMore,12
887,us-gaap:DueToRelatedPartiesCurrent,41
888,us-gaap:GainLossOnCashFlowHedgeIneffectivenessNet,8
889,us-gaap:StockRedeemedOrCalledDuringPeriodValue,21
890,us-gaap:AdditionalPaidInCapital,6
891,us-gaap:WarrantsAndRightsOutstandingMeasurementInput,18
892,us-gaap:LongtermTransitionBondCurrentAndNoncurrent,7
893,us-gaap:AccumulatedOtherComprehensiveIncomeLossBeforeTax1,13
894,us-gaap:LoansReceivableCommercialMortgage,8
895,us-gaap:DirectFinancingLeaseLeaseIncome,8
896,us-gaap:LoansAndLeasesReceivableDeferredIncome,35
897,us-gaap:ConvertiblePreferredStockSharesIssuedUponConversion,55
898,us-gaap:OtherAssetsFairValueDisclosure,22
899,us-gaap:DecommissioningTrustAssetsAmount,21
900,us-gaap:DerivativeLiabilitiesNoncurrent,8
901,us-gaap:OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,16
902,us-gaap:ValuationAllowancesAndReservesBalance,57
903,us-gaap:RedeemableNoncontrollingInterestEquityOtherCarryingAmount,6
904,us-gaap:OtherPostretirementBenefitExpense,16
905,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,72
906,us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,7
907,us-gaap:AccruedLiabilitiesFairValueDisclosure,5
908,us-gaap:TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxAssetExistingIncomeTaxExpense,3
909,us-gaap:LossContingencyClaimsSettledNumber,8
910,us-gaap:OtherComprehensiveIncomeLossNetOfTax,32
911,us-gaap:ServicingLiability,2
912,us-gaap:CostsAndExpensesRelatedParty,9
913,us-gaap:IncomeLossFromDiscontinuedOperationsNetOfTax,38
914,us-gaap:EmployeeRelatedLiabilitiesCurrentAndNoncurrent,8
915,us-gaap:LineOfCreditFacilityCommitmentFeeAmount,29
916,us-gaap:TemporaryEquityValueExcludingAdditionalPaidInCapital,17
917,us-gaap:NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,25
918,us-gaap:FinancingReceivableNonaccrualNoAllowance,6
919,us-gaap:OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,5
920,us-gaap:PaymentsForReinsurance,23
921,us-gaap:SaleLeasebackTransactionCurrentPeriodGainRecognized,9
922,us-gaap:ParticipatingPoliciesAsPercentageOfGrossInsuranceInForce,11
923,us-gaap:ProceedsFromIssuanceOrSaleOfEquity,32
924,us-gaap:PaymentsForRepurchaseOfRedeemablePreferredStock,8
925,us-gaap:GainsLossesOnSalesOfInvestmentRealEstate,46
926,us-gaap:SaleOfStockPercentageOfOwnershipAfterTransaction,43
927,us-gaap:DisposalGroupIncludingDiscontinuedOperationGoodwill1,24
928,us-gaap:CreditRiskDerivativeLiabilitiesAtFairValue,20
929,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,164
930,us-gaap:EmployeeStockOwnershipPlanESOPSharesInESOP,26
931,us-gaap:InterestRateDerivativeAssetsAtFairValue,10
932,us-gaap:LossOnContractTermination,20
933,us-gaap:AssetsOfDisposalGroupIncludingDiscontinuedOperation,39
934,us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,16
935,us-gaap:DerivativeFloorInterestRate,13
936,us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,36
937,us-gaap:ContractWithCustomerAssetNetNoncurrent,34
938,us-gaap:FinanceLeaseLiability,117
939,us-gaap:CommonUnitIssued,4
940,us-gaap:RealEstateAcquiredThroughForeclosure,27
941,us-gaap:ProceedsFromSaleOfPropertyHeldForSale,14
942,us-gaap:OtherComprehensiveIncomeLossTaxPortionAttributableToNoncontrollingInterest,3
943,us-gaap:CapitalLeaseObligationsCurrent,5
944,us-gaap:VariableInterestEntityConsolidatedAssetsPledged,13
945,us-gaap:DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,16
946,us-gaap:ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,15
947,us-gaap:DefinedBenefitPlanAccumulatedBenefitObligationIncreaseDecreaseForPlanAmendment,5
948,us-gaap:GainLossOnRepurchaseOfDebtInstrument,21
949,us-gaap:UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,21
950,us-gaap:ProceedsFromConstructionLoansPayable,2
951,us-gaap:RegulatoryAssetsNoncurrent,18
952,us-gaap:FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome,10
953,us-gaap:OtherSignificantNoncashTransactionValueOfConsiderationReceived1,6
954,us-gaap:AccountsReceivableFromSecuritization,15
955,us-gaap:FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,29
956,us-gaap:ImpairedFinancingReceivableInterestIncomeAccrualMethod,9
957,us-gaap:AccountsPayableAndAccruedLiabilitiesCurrent,20
958,us-gaap:DerivativeFairValueOfDerivativeAsset,120
959,us-gaap:RealEstateHeldforsale,14
960,us-gaap:OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,20
961,us-gaap:TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiabilityNoncurrent,11
962,us-gaap:FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,19
963,us-gaap:ServicingAssetAtFairValuePeriodIncreaseDecrease,2
964,us-gaap:PreferredStockDividendsPerShareCashPaid,17
965,us-gaap:PaymentsToAcquireAvailableForSaleSecuritiesDebt,9
966,us-gaap:DefinedBenefitPlanPlanAssetsInvestmentWithinPlanAssetCategoryAmount,7
967,us-gaap:IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority,57
968,us-gaap:EmbeddedDerivativeGainOnEmbeddedDerivative,5
969,us-gaap:EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Amount,38
970,us-gaap:SaleOfStockConsiderationReceivedPerTransaction,12
971,us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,13
972,us-gaap:InvestmentsInAndAdvancesToAffiliatesAmountOfEquity,4
973,us-gaap:IncomeLossFromIndividuallySignificantComponentDisposedOfOrHeldForSaleExcludingDiscontinuedOperationsAttributableToParentBeforeIncomeTax,12
974,us-gaap:FinancingReceivableAllowanceForCreditLossPurchasedWithCreditDeteriorationIncrease,7
975,us-gaap:PreferredStockAccretionOfRedemptionDiscount,7
976,us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax,3
977,us-gaap:DebtInstrumentMeasurementInput,9
978,us-gaap:CustomerSecuritiesForWhichEntityHasRightToSellOrRepledgeFairValueOfSecuritiesSoldOrRepledged,8
979,us-gaap:ResidualValueOfLeasedAsset,17
980,us-gaap:PaymentsToAcquireOilAndGasProperty,11
981,us-gaap:BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,46
982,us-gaap:CostOfPropertyRepairsAndMaintenance,24
983,us-gaap:PropertySubjectToOrAvailableForOperatingLeaseNet,20
984,us-gaap:UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,34
985,us-gaap:TranslationAdjustmentForNetInvestmentHedgeIncreaseDecreaseNetOfTax,51
986,us-gaap:OperatingLeaseLiabilityNoncurrent,56
987,us-gaap:PaymentsRelatedToTaxWithholdingForShareBasedCompensation,156
988,us-gaap:OperatingLeasesFutureMinimumPaymentsReceivable,4
989,us-gaap:LiabilitiesAssumed1,8
990,us-gaap:LessorOperatingLeaseLeaseNotYetCommencedAssumptionAndJudgmentValueOfUnderlyingAssetAmount,3
991,us-gaap:AllocatedShareBasedCompensationExpenseNetOfTax,74
992,us-gaap:DeferredTaxAssetsLiabilitiesNet,85
993,us-gaap:LongtermDebtPercentageBearingFixedInterestAmount,27
994,us-gaap:IncomeTaxExpenseBenefitIntraperiodTaxAllocation,3
995,us-gaap:ForeignCurrencyCashFlowHedgeDerivativeAtFairValueNet,11
996,us-gaap:InterestPayableCurrentAndNoncurrent,26
997,us-gaap:InventoryRecallExpense,9
998,us-gaap:PostemploymentBenefitsLiabilityCurrentAndNoncurrent,31
999,us-gaap:DebtInstrumentCollateralAmount,47
1000,us-gaap:SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,8
1001,us-gaap:LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,24
1002,us-gaap:BusinessCombinationContingentConsiderationLiabilityMeasurementInput,67
1003,us-gaap:DeferredCompensationShareBasedArrangementsLiabilityCurrent,36
1004,us-gaap:AccountsPayableRelatedPartiesCurrentAndNoncurrent,37
1005,us-gaap:PrincipalAmountOutstandingOnLoansHeldForSaleOrSecuritization,9
1006,us-gaap:GoodwillWrittenOffRelatedToSaleOfBusinessUnit,41
1007,us-gaap:AlternativeInvestmentMeasurementInput,59
1008,us-gaap:EnvironmentalExitCostsCostsAccruedToDate,4
1009,us-gaap:ReinsuranceRetentionPolicyExcessRetentionAmountReinsured,20
1010,us-gaap:DepositsReceivedForSecuritiesLoanedAtCarryingValue,4
1011,us-gaap:NotesReceivableRelatedPartiesCurrent,5
1012,us-gaap:PensionExpense,73
1013,us-gaap:DerivativeNonmonetaryNotionalAmountEnergyMeasure,20
1014,us-gaap:BankAcceptancesExecuted,8
1015,us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardPerShareWeightedAveragePriceOfSharesPurchased,132
1016,us-gaap:LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,11
1017,us-gaap:ContributionOfProperty,11
1018,us-gaap:PaymentsToAcquireInterestInJointVenture,54
1019,us-gaap:MultiemployerPlanPensionSignificantPlanContribution,4
1020,us-gaap:InterestIncomeSecuritiesTaxable,5
1021,us-gaap:PaymentsToAcquireInProcessResearchAndDevelopment,6
1022,us-gaap:DerivativeLiabilityFairValueGrossAsset,21
1023,us-gaap:PaymentsOfDividendsMinorityInterest,8
1024,us-gaap:CooperativeAdvertisingAmount,32
1025,us-gaap:NumberOfForeignCurrencyDerivativesHeld,3
1026,us-gaap:AssetsNoncurrent,9
1027,us-gaap:MineReclamationAndClosingLiabilityNoncurrent,14
1028,us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,61
1029,us-gaap:RepaymentsOfSeniorDebt,16
1030,us-gaap:RestrictedInvestmentsCurrent,14
1031,us-gaap:StockholdersEquity,89
1032,us-gaap:NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,17
1033,us-gaap:OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,22
1034,us-gaap:PaymentsToAcquireLand,17
1035,us-gaap:DueFromRelatedPartiesNoncurrent,9
1036,us-gaap:LossContingencyUndiscountedAmountOfInsuranceRelatedAssessmentLiability,22
1037,us-gaap:DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,102
1038,us-gaap:PublicUtilitiesPropertyPlantAndEquipmentNet,7
1039,us-gaap:HeldToMaturitySecuritiesRestricted,20
1040,us-gaap:DebtInstrumentRepurchasedFaceAmount,35
1041,us-gaap:InterestPayableCurrent,14
1042,us-gaap:NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnNetIncome,8
1043,us-gaap:FinanceLeaseLiabilityUndiscountedExcessAmount,6
1044,us-gaap:MultiemployerPlanPensionInsignificantPlanContribution,8
1045,us-gaap:OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,59
1046,us-gaap:DeferredCreditsAndOtherLiabilitiesCurrent,12
1047,us-gaap:BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentConsiderationTransferred,30
1048,us-gaap:BankruptcyClaimsAmountOfClaimsFiled,4
1049,us-gaap:VariableInterestEntityConsolidatedLiabilitiesNoncurrent,4
1050,us-gaap:AssetsNet,25
1051,us-gaap:ConstructionInProgressExpendituresIncurredButNotYetPaid,29
